model_name,temperature,phenomenon,decoding_scheme,question,seed,item_id,prompt,response,response_option,target,correct_option,competitor,distractor_associate,distractor_nonsequitur,incorrect_literal,incorrect_nonliteral,incorrect_associate,distractor_lexical_overlap,distractor_associative,distractor_plausibleliteral,distractor_literal,distractor_nonsequitut,incorrect_straightforward,associative_nonsequitur,funny_nonsequitur,neutral_nonsequitur,incorrect_lexical_overlap,incorrect_social_convention,annotation_tsvilodub,annotation_wang
gpt-3.5-turbo-instruct,0.1,metaphor,greedy,,2,13,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Ken was telling his friend about his shopping experience on Black Friday. Ken said: ""The store that I went to was a jungle."" What did Ken mean?


Your answer:
","Ken meant that the store was chaotic, crowded, and possibly even dangerous, just like a jungle. He may have had a difficult time navigating through the store and finding what he wanted due to the large number of people and the hectic atmosphere. He may",target,,,,,,,,,,,,,,,,,,,,,
gpt-3.5-turbo-instruct,0.1,metaphor,greedy,,2,14,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Janet was telling her friend about the show that she saw last night. Janet said: ""The dancers were butterflies."" What did Janet mean?


Your answer:
","
Janet meant that the dancers in the show were graceful and light on their feet, just like butterflies. They moved with elegance and beauty, captivating the audience with their performance.",target,,,,,,,,,,,,,,,,,,,,,
gpt-3.5-turbo-instruct,0.1,metaphor,greedy,,2,15,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Caitlyn was telling her husband about her new co-worker. Caitlyn said: ""Sally is a block of ice."" What did she mean?


Your answer:
","
Caitlyn is trying to convey that her new co-worker, Sally, is cold and unapproachable. She may be using the phrase ""block of ice"" to describe Sally's demeanor or personality, indicating that she is not friendly or welcoming",target,,,,,,,,,,,,,,,,,,,,,
gpt-3.5-turbo-instruct,0.1,metaphor,greedy,,2,16,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Robert and his wife are discussing their neighbor. Robert said: ""Our neighbor is a sheep."" What did Robert mean?  


Your answer:
","
Robert is most likely using the term ""sheep"" to describe their neighbor as someone who blindly follows others and lacks independent thinking. He may also be implying that their neighbor is easily influenced or controlled by others.",target,,,,,,,,,,,,,,,,,,,,,
gpt-3.5-turbo-instruct,0.1,metaphor,greedy,,2,17,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Lucy told her teacher: ""The book that you gave me has more holes in it than Swiss cheese."" What did Lucy mean?


Your answer:
","
Lucy is trying to convey that the book given to her by her teacher is full of mistakes or inconsistencies, similar to the holes in Swiss cheese. She may be implying that the book is not well-written or lacks important information.",target,,,,,,,,,,,,,,,,,,,,,
gpt-3.5-turbo-instruct,0.1,metaphor,greedy,,2,18,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

The teacher told Sam: ""You have too much on your plate."" What did the teacher mean?


Your answer:
","
The teacher is telling Sam that he has too many responsibilities or tasks to handle at once. The teacher may be concerned that Sam is overwhelmed and may not be able to handle everything effectively. The teacher may be suggesting that Sam needs to prioritize or delegate",target,,,,,,,,,,,,,,,,,,,,,
gpt-3.5-turbo-instruct,0.1,metaphor,greedy,,2,19,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Melissa was discussing a new sales manager, who was hired a couple of days ago: ""She is a babe in the woods."" What did Melissa mean?


Your answer:
","
Melissa meant that the new sales manager is inexperienced and naive in her new role. She is like a young and innocent person who is not familiar with the challenges and complexities of the job.",target,,,,,,,,,,,,,,,,,,,,,
gpt-3.5-turbo-instruct,0.1,metaphor,greedy,,2,20,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

John told his fiance: ""You are the tomato sauce to my pasta."" What did John mean?


Your answer:
","
John is expressing that his fiance is an essential and complementary part of his life, just like tomato sauce is an essential and complementary part of pasta. He is conveying that she completes him and makes his life better.",target,,,,,,,,,,,,,,,,,,,,,
gpt-3.5-turbo-instruct,0.1,irony,greedy,,2,1,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

In a shop, Lara tries on a dress. The dress is far too long for her. Lara asks Simon: ""Does this dress fit me?"" Simon answers: ""Wow! That must be custom made! It's clearly the perfect size and length for you."" What did Simon want to convey? 


Your answer:
","
Simon is trying to convey that the dress looks like it was specifically made for Lara and fits her perfectly, despite it being too long. He is complimenting her and implying that she looks great in the dress.",competitor,,,,,,,,,,,,,,,,,,,,,
gpt-3.5-turbo-instruct,0.1,irony,greedy,,2,2,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Christian is Shane's big brother. One day, Christian is helping Shane with his homework. Christian explains the homework to Shane. When Shane starts the assignment, he does not follow Christian's instructions. Christian says, ""You are such a wonderful listener."" What did Christian want to convey?


Your answer:
","
Christian wanted to convey that Shane is not following his instructions and is not being a good listener.",target,,,,,,,,,,,,,,,,,,,,,
gpt-3.5-turbo-instruct,0.1,irony,greedy,,2,3,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Andrew and Phil are good friends, but they play on different basketball teams. During one game, Phil tries to score a basket but Andrew blocks his shot. Andrew says, ""You are so good at this."" What did Andrew want to convey? 


Your answer:
","
Andrew wanted to convey that Phil is a skilled basketball player and that he was impressed by his abilities. Despite being on different teams, Andrew still recognizes and admires Phil's talent.",competitor,,,,,,,,,,,,,,,,,,,,,
gpt-3.5-turbo-instruct,0.1,irony,greedy,,2,4,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Patrick and Jon like to eat at restaurants. One afternoon, they are at a restaurant eating lunch. Patrick orders a bowl of noodles and Jon orders a rice dish. While eating his meal, Patrick spills some noodles on his shirt. Jon says, ""You are so graceful."" What did Jon want to convey?


Your answer:
","
Jon is most likely being sarcastic and making fun of Patrick for being clumsy and spilling food on himself. He may also be teasing Patrick for not being able to eat his meal without making a mess.",target,,,,,,,,,,,,,,,,,,,,,
gpt-3.5-turbo-instruct,0.1,irony,greedy,,2,5,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Today Sarah and Tom are going to the beach to go swimming and sunbathing. It was Tom's idea, as he said it was going to be a lovely sunny day to go to the beach. But just as they arrive at the beach, it starts to rain and thunder. Sarah becomes angry. She says ""Oh yes, a lovely day for going to the beach."" What did Sarah want to convey?


Your answer:
","
Sarah is expressing her frustration and disappointment with Tom's suggestion to go to the beach. She is implying that Tom's idea was not well thought out and that the weather is not suitable for their plans.",target,,,,,,,,,,,,,,,,,,,,,
